UF,Cidade,Codigo,TotalEleitores,TotalComparecimento
"PR","ESPERANÇA NOVA",75302,2113,1690.4
"PR","ESPIGÃO ALTO DO IGUAÇU",75329,4331,3464.8
"PR","FAROL",74306,2775,2220.0
"PR","FAXINAL",75493,12012,9609.6
"PR","FAZENDA RIO GRANDE",74322,88435,70748.0
"PR","FÊNIX",75515,3868,3094.4
"PR","FERNANDES PINHEIRO",75345,5364,4291.2
"PR","FIGUEIRA",84573,6417,5133.6
"PR","FLORAÍ",75531,4241,3392.8
"PR","FLOR DA SERRA DO SUL",74349,4449,3559.2
"PR","FLORESTA",75558,7191,5752.8
"PR","FLORESTÓPOLIS",75574,9364,7491.2
"PR","FLÓRIDA",75590,2369,1895.2
"PR","FORMOSA DO OESTE",75612,5992,4793.6
"PR","FOZ DO IGUAÇU",75639,202074,161659.2
"PR","FOZ DO JORDÃO",75361,4574,3659.2
"PR","FRANCISCO ALVES",79774,6245,4996.0
"PR","FRANCISCO BELTRÃO",75655,65534,52427.2
"PR","GENERAL CARNEIRO",75671,8861,7088.8
"PR","GODOY MOREIRA",74004,2766,2212.8
"PR","GOIOERÊ",75698,21261,17008.8
"PR","GOIOXIM",75388,5237,4189.6
"PR","GRANDES RIOS",79596,4715,3772.0
"PR","GUAÍRA",75710,23900,19120.0
"PR","GUAIRAÇÁ",75736,5250,4200.0
"PR","GUAMIRANGA",75426,6479,5183.2
"PR","GUAPIRAMA",75752,3906,3124.8
"PR","GUAPOREMA",75779,1915,1532.0
"PR","GUARACI",75795,4207,3365.6
"PR","GUARANIAÇU",75817,11345,9076.0
"PR","GUARAPUAVA",75833,133048,106438.4
"PR","GUARAQUEÇABA",75850,7186,5748.8
"PR","GUARATUBA",75876,30191,24152.8
"PR","HONÓRIO SERPA",74365,4381,3504.8
"PR","IBAITI",75892,21751,17400.8
"PR","IBEMA",74020,5037,4029.6
"PR","IBIPORÃ",75914,40279,32223.2
"PR","ICARAÍMA",75930,6951,5560.8
"PR","IGUARAÇU",75957,3800,3040.0
"PR","IGUATU",74381,1974,1579.2
"PR","IMBAÚ",75442,8549,6839.2
"PR","IMBITUVA",75973,23381,18704.8
"PR","INÁCIO MARTINS",75990,8431,6744.8
"PR","INAJÁ",76015,2420,1936.0
"PR","INDIANÓPOLIS",79618,3842,3073.6
"PR","IPIRANGA",76031,11156,8924.8
"PR","IPORÃ",76058,12061,9648.8
"PR","IRACEMA DO OESTE",74403,2394,1915.2
"PR","IRATI",76074,45801,36640.8
"PR","IRETAMA",76090,7979,6383.2
"PR","ITAGUAJÉ",76112,3341,2672.8
"PR","ITAIPULÂNDIA",75000,9364,7491.2
"PR","ITAMBARACÁ",76139,5177,4141.6
"PR","ITAMBÉ",76155,4918,3934.4
"PR","ITAPEJARA D'OESTE",76171,8830,7064.0
"PR","ITAPERUÇU",74446,20687,16549.6
"PR","ITAÚNA DO SUL",76198,2817,2253.6
"PR","IVAÍ",76210,10227,8181.6
"PR","IVAIPORÃ",76236,23494,18795.2
"PR","IVATÉ",74462,5455,4364.0
"PR","IVATUBA",76252,2834,2267.2
"PR","JABOTI",76279,4330,3464.0
"PR","JACAREZINHO",76295,29930,23944.0
"PR","JAGUAPITÃ",76317,10877,8701.6
"PR","JAGUARIAÍVA",76333,25932,20745.6
"PR","JANDAIA DO SUL",76350,16445,13156.0
"PR","JANIÓPOLIS",76376,5118,4094.4
"PR","JAPIRA",76392,3712,2969.6
"PR","JAPURÁ",76414,7311,5848.8
"PR","JARDIM ALEGRE",76430,8898,7118.4
"PR","JARDIM OLINDA",76457,1270,1016.0
"PR","JATAIZINHO",76473,9515,7612.0
"PR","JESUÍTAS",79979,7299,5839.2
"PR","JOAQUIM TÁVORA",76490,9278,7422.4
"PR","JUNDIAÍ DO SUL",76511,2749,2199.2
"PR","JURANDA",84638,6067,4853.6
"PR","JUSSARA",76538,5556,4444.8
"PR","KALORÉ",76554,3894,3115.2
"PR","LAPA",76570,36561,29248.8
"PR","LARANJAL",74985,4773,3818.4
"PR","LARANJEIRAS DO SUL",76597,24554,19643.2
"PR","LEÓPOLIS",76619,3424,2739.2
"PR","LIDIANÓPOLIS",74489,3265,2612.0
"PR","LINDOESTE",74047,4992,3993.6
"PR","LOANDA",76635,15455,12364.0
"PR","LOBATO",76651,3794,3035.2
"PR","LONDRINA",76678,397460,317968.0
"PR","LUIZIANA",75809,5901,4720.8
"PR","LUNARDELLI",84590,4268,3414.4
"PR","LUPIONÓPOLIS",76694,4004,3203.2
"PR","MALLET",76716,10670,8536.0
"PR","MAMBORÊ",76732,10818,8654.4
"PR","MANDAGUAÇU",76759,19167,15333.6
"PR","MANDAGUARI",76775,28152,22521.6
"PR","MANDIRITUBA",76791,19335,15468.0
"PR","MANFRINÓPOLIS",75469,2964,2371.2
"PR","MANGUEIRINHA",75116,13716,10972.8
"PR","MANOEL RIBAS",76813,10752,8601.6
"PR","MARECHAL CÂNDIDO RONDON",76830,40074,32059.2
"PR","MARIA HELENA",76856,4724,3779.2
"PR","MARIALVA",76872,28837,23069.6
"PR","MARILÂNDIA DO SUL",74330,7262,5809.6
"PR","MARILENA",79758,5761,4608.8
"PR","MARILUZ",76899,7635,6108.0
"PR","MARINGÁ",76910,297667,238133.6
"PR","MARIÓPOLIS",76937,5348,4278.4
"PR","MARIPÁ",74500,5054,4043.2
"PR","MARMELEIRO",76953,11658,9326.4
"PR","MARQUINHO",75485,3788,3030.4
"PR","MARUMBI",76970,3771,3016.8
"PR","MATELÂNDIA",76996,13354,10683.2
"PR","MATINHOS",79634,33643,26914.4
"PR","MATO RICO",74527,3183,2546.4
"PR","MAUÁ DA SERRA",74543,7445,5956.0
"PR","MEDIANEIRA",77011,36751,29400.8
"PR","MERCEDES",74560,4741,3792.8
"PR","MIRADOR",77038,2117,1693.6
"PR","MIRASELVA",77054,1833,1466.4
"PR","MISSAL",84697,9396,7516.8
"PR","MOREIRA SALES",77070,9241,7392.8
"PR","MORRETES",77097,14253,11402.4
"PR","MUNHOZ DE MELLO",77119,3472,2777.6
"PR","NOSSA SENHORA DAS GRAÇAS",77135,3083,2466.4
"PR","NOVA ALIANÇA DO IVAÍ",77151,1492,1193.6
"PR","NOVA AMÉRICA DA COLINA",77178,3188,2550.4
"PR","NOVA AURORA",79650,9517,7613.6
"PR","NOVA CANTU",77194,6003,4802.4
"PR","NOVA ESPERANÇA",77216,19406,15524.8
"PR","NOVA ESPERANÇA DO SUDOESTE",75027,4788,3830.4
"PR","NOVA FÁTIMA",77232,6025,4820.0
"PR","NOVA LARANJEIRAS",74586,8445,6756.0
"PR","NOVA LONDRINA",77259,9828,7862.4
"PR","NOVA OLÍMPIA",79677,4731,3784.8
"PR","NOVA PRATA DO IGUAÇU",79952,8712,6969.6
"PR","NOVA SANTA BÁRBARA",74608,3640,2912.0
"PR","NOVA SANTA ROSA",79790,6708,5366.4
"PR","NOVA TEBAS",75760,5973,4778.4
"PR","NOVO ITACOLOMI",74420,2894,2315.2
"PR","ORTIGUEIRA",77275,19550,15640.0
"PR","OURIZONA",77291,2755,2204.0
"PR","OURO VERDE DO OESTE",74063,5090,4072.0
"PR","PAIÇANDU",77313,29784,23827.2
"PR","PALMAS",77330,32932,26345.6
"PR","PALMEIRA",77356,26752,21401.6
"PR","PALMITAL",77372,10953,8762.4
"PR","PALOTINA",77399,23772,19017.6
"PR","PARAÍSO DO NORTE",77410,9500,7600.0
"PR","PARANACITY",77437,7853,6282.4
"PR","PARANAGUÁ",77453,106874,85499.2
"PR","PARANAPOEMA",77470,2087,1669.6
"PR","PARANAVAÍ",77496,64443,51554.4
"PR","PATO BRAGADO",74624,4393,3514.4
"PR","PATO BRANCO",77518,62985,50388.0
"PR","PAULA FREITAS",77534,4615,3692.0
"PR","PAULO FRONTIN",77550,5588,4470.4
"PR","PEABIRU",77577,9780,7824.0
"PR","PEROBAL",75507,5457,4365.6
"PR","PÉROLA",79693,9509,7607.2
"PR","PÉROLA D'OESTE",77593,5277,4221.6
"PR","PIÊN",77615,10664,8531.2
"PR","PINHAIS",75043,97286,77828.8
"PR","PINHALÃO",77631,5546,4436.8
"PR","PINHAL DE SÃO BENTO",74640,2321,1856.8
"PR","PINHÃO",77658,24006,19204.8
"PR","PIRAÍ DO SUL",77674,18881,15104.8
"PR","PIRAQUARA",77690,72052,57641.6
"PR","PITANGA",77712,25480,20384.0
"PR","PITANGUEIRAS",74667,2549,2039.2
"PR","PLANALTINA DO PARANÁ",77739,3243,2594.4
"PR","PLANALTO",77755,10150,8120.0
"PR","PONTA GROSSA",77771,255770,204616.0
"PR","PONTAL DO PARANÁ",75523,22641,18112.8
"PR","PORECATU",77798,9832,7865.6
"PR","PORTO AMAZONAS",77810,3899,3119.2
"PR","PORTO BARREIRO",75540,3097,2477.6
"PR","PORTO RICO",77836,2703,2162.4
"PR","PORTO VITÓRIA",77852,3222,2577.6
"PR","PRADO FERREIRA",75566,3153,2522.4
"PR","PRANCHITA",79910,4648,3718.4
"PR","PRESIDENTE CASTELO BRANCO",77879,3782,3025.6
"PR","PRIMEIRO DE MAIO",77895,8335,6668.0
"PR","PRUDENTÓPOLIS",77917,38918,31134.4
"PR","QUARTO CENTENÁRIO",75582,3482,2785.6
"PR","QUATIGUÁ",77933,6683,5346.4
"PR","QUATRO BARRAS",77950,17366,13892.8
"PR","QUATRO PONTES",74683,3747,2997.6
"PR","QUEDAS DO IGUAÇU",79553,22936,18348.8
"PR","QUERÊNCIA DO NORTE",77976,7877,6301.6
"PR","QUINTA DO SOL",77992,4106,3284.8
"PR","QUITANDINHA",78018,13955,11164.0
"PR","RAMILÂNDIA",74705,3636,2908.8
"PR","RANCHO ALEGRE",78034,3165,2532.0
"PR","RANCHO ALEGRE D'OESTE",74721,2307,1845.6
"PR","REALEZA",78050,14356,11484.8
"PR","REBOUÇAS",78077,12114,9691.2
"PR","RENASCENÇA",78093,5246,4196.8
"PR","RESERVA",78115,20628,16502.4
"PR","RESERVA DO IGUAÇU",75604,5430,4344.0
"PR","RIBEIRÃO CLARO",78131,9885,7908.0
"PR","RIBEIRÃO DO PINHAL",78158,10397,8317.6
"PR","RIO AZUL",78174,10929,8743.2
"PR","RIO BOM",78190,3027,2421.6
"PR","RIO BONITO DO IGUAÇU",74748,11010,8808.0
"PR","RIO BRANCO DO IVAÍ",75620,3348,2678.4
"PR","RIO BRANCO DO SUL",78212,26860,21488.0
"PR","RIO NEGRO",78239,24110,19288.0
"PR","ROLÂNDIA",78255,49891,39912.8
"PR","RONCADOR",78271,8737,6989.6
"PR","RONDON",78298,6924,5539.2
"PR","ROSÁRIO DO IVAÍ",75744,4512,3609.6
"PR","SABÁUDIA",78310,6250,5000.0
"PR","SALGADO FILHO",78336,3547,2837.6
"PR","SALTO DO ITARARÉ",78352,4416,3532.8
"PR","SALTO DO LONTRA",78379,11225,8980.0
"PR","SANTA AMÉLIA",78395,3073,2458.4
"PR","SANTA CECÍLIA DO PAVÃO",78417,3047,2437.6
"PR","SANTA CRUZ DE MONTE CASTELO",78433,6538,5230.4
"PR","SANTA FÉ",78450,9079,7263.2
"PR","SANTA HELENA",79715,20968,16774.4
"PR","SANTA INÊS",78476,1619,1295.2
"PR","SANTA ISABEL DO IVAÍ",78492,6949,5559.2
"PR","SANTA IZABEL DO OESTE",78514,8778,7022.4
"PR","SANTA LÚCIA",74764,3174,2539.2
"PR","SANTA MARIA DO OESTE",74802,7892,6313.6
"PR","SANTA MARIANA",78530,9502,7601.6
"PR","SANTA MÔNICA",74829,2720,2176.0
"PR","SANTANA DO ITARARÉ",78557,4524,3619.2
"PR","SANTA TEREZA DO OESTE",74080,9945,7956.0
"PR","SANTA TEREZINHA DE ITAIPU",84670,18325,14660.0
"PR","SANTO ANTÔNIO DA PLATINA",78590,32807,26245.6
"PR","SANTO ANTÔNIO DO CAIUÁ",78611,2248,1798.4
"PR","SANTO ANTÔNIO DO PARAÍSO",78638,2188,1750.4
"PR","SANTO ANTÔNIO DO SUDOESTE",78573,15180,12144.0
"PR","SANTO INÁCIO",78654,4696,3756.8
"PR","SÃO CARLOS DO IVAÍ",78670,5040,4032.0
"PR","SÃO JERÔNIMO DA SERRA",78697,8623,6898.4
"PR","SÃO JOÃO",78719,8983,7186.4
"PR","SÃO JOÃO DO CAIUÁ",78735,4477,3581.6
"PR","SÃO JOÃO DO IVAÍ",78751,9143,7314.4
"PR","SÃO JOÃO DO TRIUNFO",78778,11331,9064.8
"PR","SÃO JORGE D'OESTE",78816,7789,6231.2
"PR","SÃO JORGE DO IVAÍ",78794,4730,3784.0
"PR","SÃO JORGE DO PATROCÍNIO",79995,5138,4110.4
"PR","SÃO JOSÉ DA BOA VISTA",78832,4640,3712.0
"PR","SÃO JOSÉ DAS PALMEIRAS",84719,3387,2709.6
"PR","SÃO JOSÉ DOS PINHAIS",78859,218315,174652.0
"PR","SÃO MANOEL DO PARANÁ",74845,2013,1610.4
"PR","SÃO MATEUS DO SUL",78875,33685,26948.0
"PR","SÃO MIGUEL DO IGUAÇU",78891,21441,17152.8
"PR","SÃO PEDRO DO IGUAÇU",74861,5025,4020.0
"PR","SÃO PEDRO DO IVAÍ",78913,6984,5587.2
"PR","SÃO PEDRO DO PARANÁ",78930,2642,2113.6
"PR","SÃO SEBASTIÃO DA AMOREIRA",78956,6750,5400.0
"PR","SÃO TOMÉ",78972,4675,3740.0
"PR","SAPOPEMA",78999,5380,4304.0
"PR","SARANDI",84611,70857,56685.6
"PR","SAUDADE DO IGUAÇU",75060,5291,4232.8
"PR","SENGÉS",79014,13921,11136.8
"PR","SERRANÓPOLIS DO IGUAÇU",75647,4254,3403.2
"PR","SERTANEJA",79030,4781,3824.8
"PR","SERTANÓPOLIS",79057,13221,10576.8
"PR","SIQUEIRA CAMPOS",79073,16160,12928.0
"PR","SULINA",75787,2866,2292.8
"PR","TAMARANA",75663,8409,6727.2
"PR","TAMBOARA",79090,4137,3309.6
"PR","TAPEJARA",79111,11655,9324.0
"PR","TAPIRA",79731,4576,3660.8
"PR","TEIXEIRA SOARES",79138,7949,6359.2
"PR","TELÊMACO BORBA",79154,51741,41392.8
"PR","TERRA BOA",79170,13405,10724.0
"PR","TERRA RICA",79197,11942,9553.6
"PR","TERRA ROXA",79219,13468,10774.4
"PR","TIBAGI",79235,14810,11848.0
"PR","TIJUCAS DO SUL",79251,12403,9922.4
"PR","TOLEDO",79278,106278,85022.4
"PR","TOMAZINA",79294,6518,5214.4
"PR","TRÊS BARRAS DO PARANÁ",79871,8839,7071.2
"PR","TUNAS DO PARANÁ",74888,5486,4388.8
"PR","TUNEIRAS DO OESTE",79316,6642,5313.6
"PR","TUPÃSSI",79936,6049,4839.2
"PR","TURVO",84530,11981,9584.8
"PR","UBIRATÃ",79332,19117,15293.6
"PR","UMUARAMA",79359,82298,65838.4
"PR","UNIÃO DA VITÓRIA",79375,41133,32906.4
"PR","UNIFLOR",79391,2090,1672.0
"PR","URAÍ",79413,8624,6899.2
"PR","VENTANIA",74900,7545,6036.0
"PR","VERA CRUZ DO OESTE",79898,6529,5223.2
"PR","VERÊ",79456,6795,5436.0
"PR","VIRMOND",74969,3530,2824.0
"PR","VITORINO",79472,5605,4484.0
"PR","WENCESLAU BRAZ",79430,14714,11771.2
"PR","XAMBRÊ",79499,5254,4203.2
"RJ","ANGRA DOS REIS",58017,135022,108017.6
"RJ","APERIBÉ",58181,9934,7947.2
"RJ","ARARUAMA",58033,105972,84777.6
"RJ","AREAL",58220,9933,7946.4
"RJ","ARMAÇÃO DOS BÚZIOS",58408,35086,28068.8
"RJ","ARRAIAL DO CABO",59277,34958,27966.4
"RJ","BARRA DO PIRAÍ",58050,70676,56540.8
"RJ","BARRA MANSA",58076,135444,108355.2
"RJ","BELFORD ROXO",58041,343820,275056.0
"RJ","BOM JARDIM",58092,22716,18172.8
"RJ","BOM JESUS DO ITABAPOANA",58114,30213,24170.4
"RJ","CABO FRIO",58130,167944,134355.2
"RJ","CACHOEIRAS DE MACACU",58157,46420,37136.0
"RJ","CAMBUCI",58173,12138,9710.4
"RJ","CAMPOS DOS GOYTACAZES",58190,371076,296860.8
"RJ","CANTAGALO",58211,15899,12719.2
"RJ","CARAPEBUS",58300,13923,11138.4
"RJ","CARDOSO MOREIRA",58068,12689,10151.2
"RJ","CARMO",58238,14841,11872.8
"RJ","CASIMIRO DE ABREU",58254,35213,28170.4
"RJ","COMENDADOR LEVY GASPARIAN",58165,8135,6508.0
"RJ","CONCEIÇÃO DE MACABU",58270,17787,14229.6
"RJ","CORDEIRO",58297,17342,13873.6
"RJ","DUAS BARRAS",58319,10142,8113.6
"RJ","DUQUE DE CAXIAS",58335,672413,537930.4
"RJ","ENGENHEIRO PAULO DE FRONTIN",58351,11179,8943.2
"RJ","GUAPIMIRIM",58106,43726,34980.8
"RJ","IGUABA GRANDE",58262,28630,22904.0
"RJ","ITABORAÍ",58378,177739,142191.2
"RJ","ITAGUAÍ",58394,97897,78317.6
"RJ","ITALVA",59293,11874,9499.2
"RJ","ITAOCARA",58416,19963,15970.4
"RJ","ITAPERUNA",58432,76175,60940.0
"RJ","ITATIAIA",58440,26255,21004.0
"RJ","JAPERI",58149,76423,61138.4
"RJ","LAJE DO MURIAÉ",58459,7443,5954.4
"RJ","MACAÉ",58475,178665,142932.0
"RJ","MACUCO",58386,7179,5743.2
"RJ","MAGÉ",58491,199878,159902.4
"RJ","MANGARATIBA",58513,43929,35143.2
"RJ","MARICÁ",58530,162821,130256.8
"RJ","MENDES",58556,15783,12626.4
"RJ","MESQUITA",58467,136592,109273.6
"RJ","MIGUEL PEREIRA",58572,24601,19680.8
"RJ","MIRACEMA",58599,22696,18156.8
"RJ","NATIVIDADE",58610,12854,10283.2
"RJ","NILÓPOLIS",58637,131186,104948.8
"RJ","NITERÓI",58653,407371,325896.8
"RJ","NOVA FRIBURGO",58670,155573,124458.4
"RJ","NOVA IGUAÇU",58696,615000,492000.0
"RJ","PARACAMBI",58718,33935,27148.0
"RJ","PARAÍBA DO SUL",58734,34670,27736.0
"RJ","PARATY",58750,34335,27468.0
"RJ","PATY DO ALFERES",59315,23776,19020.8
"RJ","PETRÓPOLIS",58777,244104,195283.2
"RJ","PINHEIRAL",58246,18356,14684.8
"RJ","PIRAÍ",58793,23355,18684.0
"RJ","PORCIÚNCULA",58815,14443,11554.4
"RJ","PORTO REAL",58327,18088,14470.4
"RJ","QUATIS",58025,10916,8732.8
"RJ","QUEIMADOS",58122,99328,79462.4
"RJ","QUISSAMÃ",58009,19808,15846.4
"RJ","RESENDE",58831,98048,78438.4
"RJ","RIO BONITO",58858,45637,36509.6
"RJ","RIO CLARO",58874,15728,12582.4
"RJ","RIO DAS FLORES",58890,8735,6988.0
"RJ","RIO DAS OSTRAS",58203,98486,78788.8
"RJ","RIO DE JANEIRO",60011,4996585,3997268.0
"RJ","SANTA MARIA MADALENA",58912,9048,7238.4
"RJ","SANTO ANTÔNIO DE PÁDUA",58939,33792,27033.6
"RJ","SÃO FIDÉLIS",58955,31874,25499.2
"RJ","SÃO FRANCISCO DE ITABAPOANA",58289,39295,31436.0
"RJ","SÃO GONÇALO",58971,667464,533971.2
"RJ","SÃO JOÃO DA BARRA",58998,40807,32645.6
"RJ","SÃO JOÃO DE MERITI",59013,374052,299241.6
"RJ","SÃO JOSÉ DE UBÁ",58343,7712,6169.6
"RJ","SÃO JOSÉ DO VALE DO RIO PRETO",59331,17341,13872.8
"RJ","SÃO PEDRO DA ALDEIA",59030,71940,57552.0
"RJ","SÃO SEBASTIÃO DO ALTO",59056,7915,6332.0
"RJ","SAPUCAIA",59072,16640,13312.0
"RJ","SAQUAREMA",59099,82801,66240.8
"RJ","SEROPÉDICA",58424,60071,48056.8
"RJ","SILVA JARDIM",59110,19708,15766.4
"RJ","SUMIDOURO",59137,14632,11705.6
"RJ","TANGUÁ",58360,26073,20858.4
"RJ","TERESÓPOLIS",59153,131556,105244.8
"RJ","TRAJANO DE MORAES",59170,8976,7180.8
"RJ","TRÊS RIOS",59196,63424,50739.2
"RJ","VALENÇA",59218,57905,46324.0
"RJ","VARRE-SAI",58084,8796,7036.8
"RJ","VASSOURAS",59234,30824,24659.2
"RJ","VOLTA REDONDA",59250,225754,180603.2
"RN","ACARI",16012,9297,7437.6
"RN","AFONSO BEZERRA",16055,10067,8053.6
"RN","ÁGUA NOVA",16071,2898,2318.4
"RN","ALEXANDRIA",16098,11552,9241.6
"RN","ALMINO AFONSO",16110,5314,4251.2
"RN","ALTO DO RODRIGUES",16136,11787,9429.6
"RN","ANGICOS",16152,9963,7970.4
"RN","ANTÔNIO MARTINS",16179,5844,4675.2
"RN","APODI",16195,29388,23510.4
"RN","AREIA BRANCA",16217,21819,17455.2
"RN","AREZ",16233,11180,8944.0
"RN","ASSÚ",16039,44735,35788.0
"RN","BAÍA FORMOSA",16276,7337,5869.6
"RN","BARAÚNA",30031,21269,17015.2
"RN","BARCELONA",16292,4708,3766.4
"RN","BENTO FERNANDES",16314,4915,3932.0
"RN","BOA SAÚDE",17035,7743,6194.4
"RN","BODÓ",16101,3682,2945.6
"RN","BOM JESUS",16330,8819,7055.2
"RN","BREJINHO",16357,10038,8030.4
"RN","CAIÇARA DO NORTE",16047,5336,4268.8
"RN","CAIÇARA DO RIO DO VENTO",16373,3989,3191.2
"RN","CAICÓ",16390,44593,35674.4
"RN","CAMPO GRANDE",16250,8740,6992.0
"RN","CAMPO REDONDO",16411,8411,6728.8
"RN","CANGUARETAMA",16438,24411,19528.8
"RN","CARAÚBAS",16454,19017,15213.6
"RN","CARNAÚBA DOS DANTAS",16470,6028,4822.4
"RN","CARNAUBAIS",16497,8717,6973.6
"RN","CEARÁ-MIRIM",16519,57877,46301.6
"RN","CERRO CORÁ",16535,9411,7528.8
"RN","CORONEL EZEQUIEL",16551,4763,3810.4
"RN","CORONEL JOÃO PESSOA",16578,4147,3317.6
"RN","CRUZETA",16594,6757,5405.6
"RN","CURRAIS NOVOS",16616,32206,25764.8
"RN","DOUTOR SEVERIANO",16632,6042,4833.6
"RN","ENCANTO",16659,5005,4004.0
"RN","EQUADOR",16675,4742,3793.6
"RN","ESPÍRITO SANTO",16691,7844,6275.2
"RN","EXTREMOZ",16713,32078,25662.4
"RN","FELIPE GUERRA",16730,6878,5502.4
"RN","FERNANDO PEDROZA",16144,3241,2592.8
"RN","FLORÂNIA",16756,8292,6633.6
"RN","FRANCISCO DANTAS",16772,2849,2279.2
"RN","FRUTUOSO GOMES",17515,4209,3367.2
"RN","GALINHOS",16799,2841,2272.8
"RN","GOIANINHA",16810,21717,17373.6
"RN","GOVERNADOR DIX-SEPT ROSADO",16837,11921,9536.8
"RN","GROSSOS",16853,9152,7321.6
"RN","GUAMARÉ",16870,15892,12713.6
"RN","IELMO MARINHO",16896,11177,8941.6
"RN","IPANGUAÇU",16918,12808,10246.4
"RN","IPUEIRA",16934,2100,1680.0
"RN","ITAJÁ",16080,6956,5564.8
"RN","ITAÚ",16950,4997,3997.6
"RN","JAÇANÃ",16977,6296,5036.8
"RN","JANDAÍRA",16993,5856,4684.8
"RN","JANDUÍS",17019,4413,3530.4
"RN","JAPI",17051,5591,4472.8
"RN","JARDIM DE ANGICOS",17078,3059,2447.2
"RN","JARDIM DE PIRANHAS",17094,10671,8536.8
"RN","JARDIM DO SERIDÓ",17116,10248,8198.4
"RN","JOÃO CÂMARA",17132,26176,20940.8
"RN","JOÃO DIAS",17159,3195,2556.0
"RN","JOSÉ DA PENHA",17175,5317,4253.6
"RN","JUCURUTU",17191,15126,12100.8
"RN","JUNDIÁ",16306,4501,3600.8
"RN","LAGOA D'ANTA",17230,6026,4820.8
"RN","LAGOA DE PEDRAS",17256,7420,5936.0
"RN","LAGOA DE VELHOS",17272,3221,2576.8
"RN","LAGOA NOVA",17299,12429,9943.2
"RN","LAGOA SALGADA",17310,9489,7591.2
"RN","LAJES",17337,9177,7341.6
"RN","LAJES PINTADAS",17353,5214,4171.2
"RN","LUCRÉCIA",17370,3471,2776.8
"RN","LUÍS GOMES",17396,7491,5992.8
"RN","MACAÍBA",17418,53575,42860.0
"RN","MACAU",17434,22637,18109.6
"RN","MAJOR SALES",16160,3225,2580.0
"RN","MARCELINO VIEIRA",17450,6830,5464.0
"RN","MARTINS",17477,7139,5711.2
"RN","MAXARANGUAPE",17493,10092,8073.6
"RN","MESSIAS TARGINO",17213,4544,3635.2
"RN","MONTANHAS",17531,9304,7443.2
"RN","MONTE ALEGRE",17558,17177,13741.6
"RN","MONTE DAS GAMELEIRAS",17574,2948,2358.4
"RN","MOSSORÓ",17590,184168,147334.4
"RN","NATAL",17612,580198,464158.4
"RN","NÍSIA FLORESTA",17639,22076,17660.8
"RN","NOVA CRUZ",17655,27254,21803.2
"RN","OLHO D'ÁGUA DO BORGES",17671,4526,3620.8
"RN","OURO BRANCO",17698,4407,3525.6
"RN","PARANÁ",17710,4241,3392.8
"RN","PARAÚ",17736,4319,3455.2
"RN","PARAZINHO",17752,5349,4279.2
"RN","PARELHAS",17779,17157,13725.6
"RN","PARNAMIRIM",17795,139969,111975.2
"RN","PASSA E FICA",17817,9726,7780.8
"RN","PASSAGEM",17833,4018,3214.4
"RN","PATU",17850,9648,7718.4
"RN","PAU DOS FERROS",17876,20523,16418.4
"RN","PEDRA GRANDE",17892,4234,3387.2
"RN","PEDRA PRETA",17914,3228,2582.4
"RN","PEDRO AVELINO",17930,6609,5287.2
"RN","PEDRO VELHO",17957,11832,9465.6
"RN","PENDÊNCIAS",17973,10860,8688.0
"RN","PILÕES",17990,3721,2976.8
"RN","POÇO BRANCO",18015,11386,9108.8
"RN","PORTALEGRE",18031,6727,5381.6
"RN","PORTO DO MANGUE",16284,5102,4081.6
"RN","PUREZA",18074,7976,6380.8
"RN","RAFAEL FERNANDES",18090,4845,3876.0
"RN","RAFAEL GODEIRO",18937,3785,3028.0
"RN","RIACHO DA CRUZ",18112,2804,2243.2
"RN","RIACHO DE SANTANA",18139,3828,3062.4
"RN","RIACHUELO",18155,6624,5299.2
"RN","RIO DO FOGO",16268,10299,8239.2
"RN","RODOLFO FERNANDES",18171,4382,3505.6
"RN","RUY BARBOSA",18198,3941,3152.8
"RN","SANTA CRUZ",18236,26327,21061.6
"RN","SANTA MARIA",16241,4924,3939.2
"RN","SANTANA DO MATOS",18279,11136,8908.8
"RN","SANTANA DO SERIDÓ",18252,2616,2092.8
"RN","SANTO ANTÔNIO",18295,18411,14728.8
"RN","SÃO BENTO DO NORTE",18317,4202,3361.6
"RN","SÃO BENTO DO TRAIRÍ",18333,4375,3500.0
"RN","SÃO FERNANDO",18350,3548,2838.4
"RN","SÃO FRANCISCO DO OESTE",18210,4035,3228.0
"RN","SÃO GONÇALO DO AMARANTE",18376,74482,59585.6
"RN","SÃO JOÃO DO SABUGI",18392,5293,4234.4
"RN","SÃO JOSÉ DE MIPIBU",18414,34194,27355.2
"RN","SÃO JOSÉ DO CAMPESTRE",18430,10474,8379.2
"RN","SÃO JOSÉ DO SERIDÓ",18457,4440,3552.0
"RN","SÃO MIGUEL",18473,18354,14683.2
"RN","SÃO MIGUEL DO GOSTOSO",16063,9083,7266.4
"RN","SÃO PAULO DO POTENGI",18490,14227,11381.6
"RN","SÃO PEDRO",18511,6677,5341.6
"RN","SÃO RAFAEL",18538,7351,5880.8
"RN","SÃO TOMÉ",18554,9578,7662.4
"RN","SÃO VICENTE",18570,5247,4197.6
"RN","SENADOR ELÓI DE SOUZA",18597,5548,4438.4
"RN","SENADOR GEORGINO AVELINO",18619,3843,3074.4
"RN","SERRA CAIADA",18058,8619,6895.2
"RN","SERRA DE SÃO BENTO",18635,5709,4567.2
"RN","SERRA DO MEL",16020,12390,9912.0
"RN","SERRA NEGRA DO NORTE",18651,6303,5042.4
